folioviv,ubica_geo,clase_hog,tam_loc,est_socio,educa_jefe,sexo_jefe,edad_jefe,tot_integ,hombres,mujeres,mayores,menores,ing_cor,ingtrab,gasto_mon,alimentos,educa_espa,salud,transporte
0762604921,7065,3,4,1,6,1,26,5,3,2,3,2,8772.78,1467.39,8121.55,6042.77,0.0,0.0,290.32
0762604922,7065,3,4,1,4,1,47,5,3,2,4,1,21108.51,10884.12,17504.24,11237.06,29.34,97.82,1741.93
0762604922,7065,2,4,1,6,1,19,2,1,1,2,0,11739.13,11739.13,8700.73,3792.81,0.0,639.77,1161.28
0762604923,7065,2,4,1,7,1,40,3,2,1,2,1,5591.48,2688.26,6436.66,4332.81,0.0,273.91,290.32
0762604924,7065,2,4,1,1,1,50,8,5,3,4,4,21929.4,13156.62,5426.35,2378.53,0.0,34.23,580.64
0762605019,7065,2,4,1,1,1,61,4,2,2,2,2,14981.92,13530.31,11384.09,7154.9,0.0,0.0,1028.57
0762605020,7065,3,4,1,6,2,57,5,2,3,5,0,59714.71,52360.41,32797.65,21381.26,0.0,0.0,2832.71
0762605021,7065,3,4,1,3,1,73,3,2,1,3,0,40119.63,26057.93,18283.38,13589.89,0.0,68.47,2637.78
0762605022,7065,2,4,1,8,1,26,3,1,2,2,1,32861.66,27635.86,20128.2,13011.26,342.39,19.56,2145.47
0762605023,7065,3,4,1,4,1,65,7,3,4,4,3,28383.87,26641.94,13966.04,8292.78,0.0,0.0,725.8
0762605024,7065,2,4,1,5,1,55,2,1,1,2,0,6972.59,6391.95,5754.52,2545.69,0.0,0.0,1609.21
0762605401,7065,2,4,1,4,1,52,3,2,1,3,0,36844.09,35392.48,46827.69,33608.39,0.0,1584.76,6237.73
0762605402,7065,1,4,1,6,2,50,1,0,1,1,0,26200.18,24167.93,29075.05,22011.3,0.0,763.04,1978.33
0762605403,7065,2,4,1,4,1,29,5,3,2,2,3,46067.89,42565.1,26553.55,12728.38,4441.91,0.0,5225.8
0762605404,7065,2,4,1,4,1,26,4,2,2,2,2,41351.69,36772.81,22279.78,14142.68,1077.08,0.0,5225.8
0762605405,7065,2,4,1,3,1,64,3,1,2,2,1,10824.84,7031.73,27050.63,15248.39,650.31,1467.38,2347.46
0762605406,7065,2,4,1,4,1,56,2,1,1,2,0,10118.24,8956.95,18273.97,14207.01,0.0,0.0,3376.03
0762605607,7065,2,4,1,3,1,68,3,1,2,3,0,14138.32,9687.51,10661.47,4821.39,0.0,176.08,0.0
0762605608,7065,2,4,1,5,1,47,5,3,2,2,3,14379.18,8164.9,8087.09,6737.09,0.0,0.0,0.0
0762605609,7065,3,4,1,4,1,47,9,4,5,9,0,32036.32,14464.9,2570.1,1157.1,0.0,0.0,0.0
0762605610,7065,1,4,1,10,2,55,1,0,1,1,0,62904.58,888.19,24282.37,16456.97,0.0,0.0,4475.4
0762605611,7065,2,4,1,4,1,46,4,3,1,2,2,16792.11,9365.89,13856.36,11648.36,780.0,0.0,0.0
0762605612,7065,3,4,1,4,2,59,3,1,2,3,0,27079.66,24079.66,29984.01,18797.01,0.0,0.0,6000.0
0762605813,7065,2,4,1,4,1,39,5,3,2,3,2,24973.76,18899.99,22985.35,15286.98,195.65,0.0,2400.0
0762605814,7065,2,4,1,3,1,64,2,1,1,2,0,10180.31,4559.01,6573.42,3574.23,0.0,189.77,300.0
0762605815,7065,1,4,1,4,1,50,1,1,0,1,0,12333.43,7833.43,16307.58,12432.77,0.0,342.39,0.0
0762605816,7065,4,4,1,8,1,50,5,2,3,4,1,46749.82,38979.33,24018.72,11211.29,0.0,471.51,2700.0
0762605817,7065,2,4,1,4,1,47,4,1,3,4,0,27150.47,15214.41,20362.52,12535.6,342.39,136.95,900.0
0762605818,7065,2,4,1,7,1,35,5,2,3,4,1,11832.77,7332.77,16879.01,9565.56,684.78,459.77,1200.0
0762606301,7067,2,4,1,3,1,41,3,2,1,3,0,37338.58,30080.52,28333.61,15171.24,929.02,361.93,5897.66
0762606302,7067,2,4,1,8,1,24,3,2,1,2,1,27414.51,21966.83,13457.68,7778.42,901.27,0.0,992.06
0762606303,7067,2,4,1,6,2,33,4,1,3,3,1,26732.24,5527.17,21346.93,11461.94,1188.85,92.92,2908.85
0762606304,7067,3,4,1,1,2,75,2,0,2,2,0,28441.86,8053.03,18224.43,8575.61,48.91,4364.99,786.35
0762606305,7067,1,4,1,3,1,66,1,1,0,1,0,18791.97,0.0,3486.09,1902.79,870.96,102.71,0.0
0762606306,7067,2,4,1,3,1,36,4,2,2,3,1,37350.7,25476.82,19183.38,9424.15,3768.36,151.62,1371.4
0762606507,7067,2,4,1,3,1,43,5,4,1,5,0,83001.08,67903.0,46411.66,24126.17,58.06,195.65,5485.68
0762606507,7067,2,4,1,6,1,17,2,1,1,2,0,22744.55,20788.03,40249.29,7019.85,0.0,0.0,26906.55
0762606508,7067,2,4,1,3,1,52,3,2,1,3,0,88976.59,77506.61,63557.82,23682.69,1956.52,293.47,25934.32
0762606509,7067,2,4,1,1,1,45,3,1,2,3,0,35627.58,33371.37,26935.5,11281.93,0.0,528.25,300.0
0762606510,7067,2,4,1,3,1,41,5,2,3,3,2,27733.53,21488.45,31288.16,22570.46,2634.35,1971.17,913.54
0762606511,7067,3,4,1,1,1,52,7,4,3,5,2,48261.15,32828.45,49978.2,25726.96,1233.83,146.73,8952.94
0762606512,7067,2,4,1,6,1,23,3,2,1,2,1,35314.97,14673.91,15431.67,6068.45,262.06,184.89,6927.36
0762606713,7067,2,4,1,5,1,25,3,1,2,2,1,18099.58,11888.84,12529.21,9282.68,0.0,97.82,685.71
0762606714,7067,3,4,1,6,2,56,5,2,3,4,1,42830.11,30372.75,27572.58,11879.9,1494.78,371.73,5914.25
0762606715,7067,2,4,1,6,1,30,4,2,2,2,2,23246.54,18746.54,17447.85,10992.72,0.0,83.15,1200.0
0762606717,7067,2,4,1,4,2,37,3,1,2,2,1,21021.06,0.0,23473.0,13525.6,660.0,34.23,3857.09
0762606718,7067,3,4,1,1,1,70,7,5,2,5,2,37410.46,13213.75,29937.23,17318.44,1800.0,58.69,2057.12
0762606919,7067,3,4,1,3,1,40,4,1,3,3,1,29019.35,26116.13,15482.85,3689.95,0.0,767.93,5585.2
0762606920,7067,2,4,1,6,1,53,4,2,2,3,1,15501.85,11017.64,16987.96,10356.31,0.0,278.79,4282.92
0762606921,7067,2,4,1,3,1,60,3,2,1,3,0,25418.98,15260.86,10016.22,7341.33,0.0,14.67,1180.64
0762606922,7067,3,4,1,3,1,43,5,1,4,4,1,84801.7,59000.86,13986.12,10298.44,0.0,244.55,1761.29
0762606923,7067,2,4,1,6,2,23,2,0,2,1,1,23373.02,3541.3,16598.49,7540.55,0.0,0.0,2080.63
0762606924,7067,2,4,1,6,1,33,4,2,2,2,2,16146.5,15275.54,13932.67,9128.41,0.0,1369.56,870.96
0762607019,7068,2,4,2,7,1,51,4,1,3,2,2,23210.79,14453.79,13118.76,7829.89,0.0,0.0,3033.86
0762607020,7068,3,4,2,1,2,90,4,1,3,2,2,24411.85,14086.95,13466.72,10156.96,0.0,14.67,290.32
0762607021,7068,2,4,2,3,1,61,2,1,1,2,0,27392.48,18682.81,17127.16,12702.7,0.0,0.0,3036.77
0762607022,7068,3,4,2,3,2,68,2,1,1,2,0,33949.04,9034.23,17431.66,8459.91,406.44,0.0,3321.4
0762607023,7068,2,4,2,3,1,64,2,1,1,2,0,33818.94,3066.84,25592.96,11185.64,975.0,0.0,8020.78
0762607024,7068,2,4,2,1,1,54,3,1,2,3,0,36152.09,30345.64,29993.53,11982.76,0.0,0.0,9957.33
0762607301,7068,2,4,2,3,1,39,4,2,2,4,0,35001.23,32868.79,17874.18,7817.02,4442.11,92.92,145.16
0762607302,7068,2,4,2,3,1,65,3,2,1,3,0,50012.32,36837.37,41934.09,13358.41,0.0,3169.54,6509.61
0762607304,7068,2,4,2,3,1,66,2,1,1,2,0,32484.2,18401.08,20810.64,4397.06,0.0,489.11,3987.78
0762607305,7068,2,4,2,3,1,63,2,1,1,2,0,19221.46,17259.44,17644.29,8234.92,750.0,376.62,3342.85
0762607306,7068,3,4,2,4,2,55,4,3,1,2,2,32802.56,11997.19,27321.34,14322.73,3263.22,0.0,1190.32
0762607507,7068,1,4,2,6,1,50,1,1,0,1,0,18164.08,15260.86,5116.55,4011.34,0.0,0.0,0.0
0762607508,7068,2,4,2,3,1,87,3,1,2,3,0,21130.16,1596.52,9064.16,4487.07,0.0,58.69,1045.16
0762607509,7068,2,4,2,7,1,55,2,1,1,2,0,21056.65,16114.87,22335.35,12162.68,0.0,0.0,7361.72
0762607510,7068,2,4,2,3,1,68,3,2,1,3,0,30836.33,17677.16,4897.09,3677.05,0.0,29.34,290.32
0762607511,7068,1,4,2,1,2,76,1,0,1,1,0,21621.72,683.8,12925.52,6936.34,900.0,1173.89,0.0
0762607512,7068,2,4,2,8,2,44,2,1,1,2,0,49277.15,40567.48,23506.74,14072.05,810.0,0.0,2276.95
0762607713,7068,1,4,2,4,1,58,1,1,0,1,0,20276.31,10204.91,5546.11,2417.11,0.0,0.0,2100.0
0762607714,7068,3,4,2,3,1,60,4,2,2,2,2,25783.11,16942.61,16064.91,10182.75,300.0,0.0,600.0
0762607715,7068,1,4,2,1,1,67,1,1,0,1,0,18673.05,0.0,11531.13,6171.35,867.0,44.02,2571.42
0762607716,7068,2,4,2,3,1,46,4,3,1,4,0,33973.75,29473.75,70639.19,14798.37,22116.52,92.92,23699.96
0762607717,7068,2,4,2,6,1,49,3,2,1,2,1,45052.66,36590.15,59648.66,18996.16,2397.77,792.36,8490.0
0762607718,7068,3,4,2,1,2,86,6,3,3,4,2,18871.71,861.63,19056.74,3715.65,7851.66,239.66,3471.4
0762608201,7069,2,4,2,6,1,57,2,1,1,2,0,11169.85,5363.4,19630.99,12432.69,0.0,0.0,1799.99
0762608202,7069,2,4,2,1,2,85,2,0,2,2,0,26785.76,529.12,11674.49,8189.82,130.64,352.17,548.7
0762608203,7069,2,4,2,8,1,38,5,2,3,4,1,43982.74,35273.07,44099.84,22692.69,2941.42,586.92,8174.62
0762608204,7069,3,4,2,10,1,62,6,4,2,4,2,79487.75,49945.04,56538.78,24942.71,1741.93,1839.1,11630.96
0762608205,7069,2,4,2,6,2,47,2,0,2,2,0,16586.17,1913.73,23668.93,16892.77,0.0,904.88,385.71
0762608206,7069,1,4,2,1,2,83,1,0,1,1,0,9480.13,0.0,30644.01,18964.15,638.7,391.29,5648.54
0762608407,7069,1,4,2,7,1,72,1,1,0,1,0,27951.99,4140.97,14092.52,9347.06,0.0,0.0,2378.7
0762608408,7069,3,4,2,3,2,72,2,0,2,2,0,28733.18,2414.83,22519.39,13107.71,0.0,97.82,5014.25
0762608409,7069,2,4,2,10,1,44,3,2,1,2,1,54933.87,45195.63,29430.27,13821.26,1081.55,68.47,1418.55
0762608410,7069,1,4,2,3,1,73,1,1,0,1,0,30607.35,0.0,4846.66,4062.8,0.0,0.0,0.0
0762608411,7069,2,4,2,8,1,65,2,1,1,2,0,55755.47,38131.63,36787.51,16842.71,0.0,19.56,8116.58
0762608412,7069,3,4,2,6,2,65,2,0,2,2,0,23086.2,15153.74,8089.14,4872.74,0.0,132.06,290.32
0762608613,7069,2,4,2,3,1,49,2,1,1,2,0,38248.68,36601.95,34993.52,14682.68,0.0,58.69,2400.0
0762608614,7069,3,4,2,3,1,67,4,2,2,4,0,64437.03,49535.4,135859.06,52836.23,1545.96,34014.08,11648.56
0762608615,7069,3,4,2,3,1,62,5,3,2,4,1,65205.71,56205.71,21255.3,13718.4,1565.21,58.69,960.0
0762608616,7069,1,4,2,4,2,68,1,0,1,1,0,13726.71,3325.08,20368.91,10163.39,0.0,1369.55,685.71
0762608617,7069,2,4,2,5,1,30,2,1,1,2,0,16770.49,13770.49,6482.95,5078.5,0.0,24.45,1050.0
0762608618,7069,2,4,2,4,1,30,3,1,2,2,1,45180.16,40680.16,20577.69,12175.56,0.0,39.13,1350.0
0762608919,7069,2,4,2,3,1,86,2,1,1,2,0,29451.24,8939.34,28124.02,21201.23,0.0,1232.59,580.64
0762608920,7069,2,4,2,3,1,77,2,1,1,2,0,64452.17,34287.06,37060.01,21098.44,2107.17,859.89,2201.61
0762608921,7069,2,4,2,4,1,90,2,1,1,2,0,82833.57,0.0,39898.07,12059.89,0.0,6847.82,6275.79
0762608922,7069,2,4,2,8,1,56,3,2,1,3,0,33620.6,29152.17,24264.45,13281.28,0.0,1421.4,2993.22
0762608923,7069,2,4,2,9,1,51,2,1,1,2,0,29404.29,26501.07,28865.83,18938.39,0.0,73.36,2438.68
0762608924,7069,2,4,2,9,1,70,2,1,1,2,0,98951.66,41770.76,53066.06,17691.35,4143.4,2856.49,13964.51
0762609201,7072,3,4,1,4,2,39,6,2,4,4,2,56212.85,3566.37,40959.33,7148.52,725.8,7728.23,8509.21
0762609203,7072,2,4,1,6,1,68,2,1,1,2,0,27320.61,4127.14,17928.14,9102.81,0.0,0.0,5777.39
0762609204,7072,2,4,1,1,1,73,2,1,1,2,0,27827.03,1388.57,13297.5,5297.11,0.0,2836.95,1318.89
0762609205,7072,2,4,1,6,2,30,2,0,2,1,1,76531.87,0.0,51847.23,12098.53,0.0,0.0,9498.21
0762609206,7072,2,4,1,3,1,48,3,1,2,3,0,18848.2,2390.43,33907.49,14708.48,0.0,0.0,7671.42
0762609407,7072,2,4,1,4,2,35,3,0,3,3,0,8447.26,4769.02,11217.16,4049.96,290.32,78.26,4147.45
0762609408,7072,2,4,1,4,1,21,5,2,3,2,3,19848.09,11323.35,5385.78,1877.11,580.64,0.0,1028.57
0762609409,7072,3,4,1,3,1,48,8,6,2,7,1,14401.24,10917.38,11493.1,5927.06,0.0,0.0,2057.14
0762609410,7072,3,4,1,4,1,39,11,6,5,7,4,17258.09,12483.56,11918.19,6428.53,0.0,0.0,1866.35
0762609411,7072,3,4,1,3,2,50,6,3,3,2,4,12463.77,3711.51,12258.17,8254.22,1219.34,356.06,1318.89
0762609412,7072,2,4,1,4,1,29,5,3,2,2,3,9661.15,6409.55,11624.8,8704.21,0.0,0.0,580.64
0762609614,7072,2,4,1,6,1,48,4,2,2,4,0,13174.41,10174.41,15704.13,9424.19,0.0,190.74,1050.0
0762609615,7072,2,4,1,4,1,52,5,2,3,3,2,11705.88,9905.88,30444.26,20609.86,276.0,699.44,4499.99
0762609616,7072,3,4,1,1,2,45,2,0,2,2,0,10070.14,2668.51,21537.15,10298.46,0.0,1878.24,4628.56
0762609617,7072,1,4,1,1,1,70,1,1,0,1,0,8803.26,1401.63,8396.03,5399.96,0.0,782.6,0.0
0762609618,7072,2,4,1,1,1,82,3,1,2,3,0,17087.18,808.52,10483.78,5708.49,0.0,694.54,0.0
0762609819,7072,2,4,1,3,2,41,5,1,4,4,1,12232.12,5022.29,17065.93,12664.19,0.0,350.2,0.0
0762609820,7072,2,4,1,6,1,23,3,2,1,2,1,16840.45,14954.74,8538.91,5271.36,0.0,180.96,0.0
0762609821,7072,2,4,1,1,1,55,5,1,4,5,0,13760.64,1416.38,14211.54,8511.31,0.0,83.14,450.0
0762609822,7072,2,4,1,5,2,30,3,2,1,1,2,19592.0,0.0,4711.38,1658.54,0.0,131.07,300.0
0762609823,7072,2,4,1,1,2,70,4,2,2,4,0,11798.33,7347.52,16828.02,9359.87,0.0,855.94,300.0
0762610019,7074,1,4,1,6,2,49,1,0,1,1,0,25366.05,19559.6,10375.73,1645.68,0.0,586.95,3342.82
0762610020,7074,2,4,1,3,2,45,6,2,4,5,1,25485.26,21130.43,26627.31,14374.17,3913.04,19.56,4464.63
0762610021,7074,1,4,1,3,1,48,1,1,0,1,0,14153.21,11249.99,7094.82,4358.49,0.0,58.69,0.0
0762610022,7074,2,4,1,10,1,61,4,3,1,3,1,61594.44,29347.82,53861.67,30059.9,3228.26,0.0,10009.86
0762610023,7074,2,4,1,8,1,41,5,3,2,3,2,52731.4,44021.73,57394.54,39162.66,134.99,635.86,8412.42
0762610024,7074,1,4,1,1,1,80,1,1,0,1,0,28358.4,15199.23,14904.97,7611.4,0.0,552.71,1940.74
0762610301,7074,2,4,1,3,1,60,2,1,1,2,0,24592.38,267.06,9671.03,899.98,0.0,5913.57,257.14
0762610302,7074,2,4,1,6,1,56,3,2,1,3,0,45279.67,33227.16,22384.61,6621.34,0.0,0.0,6029.65
0762610303,7074,2,4,1,3,1,40,4,3,1,2,2,17071.58,9915.14,31424.36,8530.6,4398.34,589.87,7615.63
0762610304,7074,2,4,1,3,1,75,2,1,1,2,0,36357.75,15748.03,20812.52,8408.49,0.0,0.0,4898.89
0762610305,7074,2,4,1,3,1,44,3,1,2,3,0,53888.71,49371.36,41865.95,15016.99,406.44,1222.78,4278.08
0762610306,7074,2,4,1,9,1,42,4,3,1,3,1,32697.45,25341.35,31003.84,13332.71,8042.84,851.07,3371.8
0762610507,7074,2,4,1,6,1,29,2,1,1,2,0,43952.34,36500.21,32768.62,19015.51,0.0,438.24,2641.93
0762610508,7074,2,4,1,4,1,87,3,2,1,3,0,33362.2,11398.69,24846.29,12509.91,0.0,1888.0,1223.49
0762610509,7074,2,4,1,6,2,27,3,1,2,1,2,24278.19,5869.56,35669.28,17421.21,5242.16,0.0,2941.93
0762610510,7074,2,4,1,6,1,32,5,2,3,2,3,24755.72,20837.92,27651.17,8292.77,5455.36,782.6,5112.94
0762610511,7074,2,4,1,6,1,44,4,2,2,4,0,43420.54,22392.38,39945.95,20976.23,7279.8,234.77,3965.76
0762610713,7074,2,4,1,5,1,59,2,1,1,2,0,23908.55,15904.91,16425.31,11596.93,0.0,684.76,0.0
0762610714,7074,1,4,1,3,1,70,1,1,0,1,0,12439.66,3538.03,21495.91,13589.93,0.0,293.47,1962.85
0762610715,7074,3,4,1,1,1,83,4,2,2,4,0,83169.16,64803.42,68367.7,18655.55,10464.0,1413.56,18635.76
0762610716,7074,3,4,1,6,1,58,6,2,4,6,0,80375.38,71375.38,68622.95,34804.11,600.0,1394.0,13199.97
0762610717,7074,2,4,1,6,1,46,3,1,2,3,0,10751.8,7751.8,40456.77,24402.71,390.0,0.0,8357.12
0762611019,7077,3,4,1,3,1,45,8,5,3,6,2,41343.95,38440.73,29250.38,14952.78,290.32,1056.5,2413.8
0762611021,7077,2,4,1,1,1,24,3,2,1,2,1,21939.31,20487.7,14042.74,8987.09,0.0,371.73,1414.28
0762611022,7077,3,4,1,1,2,75,9,4,5,8,1,83062.86,65485.74,37417.59,17832.78,0.0,1751.05,9057.25
0762611023,7077,3,4,1,1,2,65,6,2,4,3,3,25000.61,18266.08,10766.93,4937.06,769.34,164.33,1061.74
0762611301,7077,3,4,1,1,2,62,3,1,2,3,0,12107.57,10365.64,5162.34,3535.66,0.0,146.73,0.0
0762611302,7077,2,4,1,4,1,38,6,2,4,4,2,14595.82,10708.03,6410.7,3239.92,336.76,0.0,0.0
0762611303,7077,2,4,1,1,1,70,3,1,2,3,0,36214.07,2033.8,3391.23,2417.1,0.0,7.82,0.0
0762611304,7077,2,4,1,6,1,33,5,4,1,2,3,12618.96,8728.02,4225.9,2429.93,435.48,19.56,0.0
0762611305,7077,2,4,1,1,2,37,2,1,1,2,0,6768.44,2626.62,6155.27,4487.1,522.56,29.34,0.0
0762611306,7077,1,4,1,4,1,45,1,1,0,1,0,13748.34,12296.73,7772.61,6788.53,0.0,23.47,0.0
0762611607,7077,2,4,1,6,1,30,5,1,4,2,3,7614.07,5214.07,6226.7,3098.51,180.0,1291.28,0.0
0762611608,7077,2,4,1,4,1,34,9,2,7,5,4,9694.4,8194.4,8619.33,3188.53,1308.0,879.44,0.0
0762611611,7077,3,4,1,3,1,32,8,3,5,6,2,15876.37,14376.37,4125.89,0.0,528.0,0.0,0.0
0762611813,7077,3,4,1,6,1,37,15,8,7,9,6,26330.14,23930.14,13619.98,4705.67,2223.0,179.01,1200.0
0762611814,7077,3,4,1,3,1,55,5,3,2,5,0,46933.74,36532.11,30046.68,6711.4,1938.0,1372.48,10060.81
0762611815,7077,2,4,1,4,1,52,3,1,2,3,0,21681.62,18681.62,12486.87,3638.54,1992.0,293.47,1028.57
0762611816,7077,2,4,1,4,1,38,5,2,3,4,1,29464.9,20863.27,21356.34,10774.19,2680.56,180.97,2699.99
0762611818,7077,3,4,1,1,1,67,8,4,4,6,2,47231.76,30928.5,31956.47,21715.6,2676.0,577.16,660.0
0762612201,7077,2,4,1,4,1,40,4,2,2,3,1,78515.97,70311.67,41905.66,16315.53,0.0,596.72,16105.7
0762612202,7077,3,4,1,4,1,50,3,1,2,2,1,12883.57,6981.42,18079.25,10799.83,902.41,117.39,2828.56
0762612203,7077,2,4,1,7,1,44,8,4,4,4,4,38124.6,31981.58,19309.99,8575.59,2583.85,39.13,4242.81
0762612204,7077,2,4,1,5,1,46,3,1,2,3,0,36634.2,34892.27,37004.3,23515.54,705.0,117.38,6830.85
0762612205,7077,3,4,1,1,1,48,5,3,2,4,1,31793.17,28692.15,14932.09,10362.67,799.45,0.0,659.44
0762612206,7077,2,4,1,6,1,39,6,3,3,4,2,29631.12,18308.55,54127.24,31589.82,1620.96,6740.19,3740.99
0762612407,7077,2,4,1,8,1,35,6,3,3,3,3,28608.86,24176.72,19950.53,11622.67,2353.85,136.95,418.06
0762612408,7077,2,4,1,3,1,69,3,2,1,3,0,18017.34,3374.99,17548.94,12509.87,0.0,2308.67,145.16
0762612409,7077,3,4,1,3,1,33,6,2,4,4,2,25119.7,7979.65,25863.7,13731.28,2513.41,156.51,0.0
0762612410,7077,2,4,1,4,1,54,4,2,2,4,0,44828.07,29360.52,30986.07,8704.19,2932.21,2249.98,7958.94
0762612411,7077,2,4,1,1,1,79,2,1,1,2,0,17759.29,472.49,39643.25,29262.72,0.0,1530.95,2957.13
0762612412,7077,2,4,1,6,1,39,4,2,2,3,1,36389.06,30785.85,23865.2,11082.74,3033.06,1369.55,2444.89
0762612613,7077,2,4,1,6,1,25,4,2,2,2,2,18884.24,12613.75,12953.31,5914.18,2169.13,1271.73,491.8
0762612614,7077,2,4,1,8,1,28,3,2,1,2,1,23346.86,19717.36,17591.72,9192.71,889.49,2729.32,1210.39
0762612615,7077,2,4,1,1,1,79,4,1,3,4,0,32745.88,8814.08,26233.83,20532.53,0.0,215.21,755.61
0762612616,7077,2,4,1,3,1,39,6,4,2,4,2,47545.05,43081.96,34460.25,23464.08,3174.83,0.0,2048.36
0762612617,7077,3,4,1,1,2,56,4,2,2,3,1,17771.78,14771.78,18399.98,10529.88,950.73,166.3,676.72
0762612618,7077,2,4,1,4,1,45,6,5,1,4,2,68332.12,64732.12,39110.8,22037.05,2794.95,556.62,1854.09
0762612919,7077,3,4,1,5,1,42,6,4,2,5,1,45820.93,43498.35,19887.61,9488.48,0.0,1281.51,4654.81
0762612920,7077,2,4,1,4,1,52,5,3,2,4,1,12826.59,8003.14,11672.86,8369.94,0.0,0.0,0.0
0762612921,7077,2,4,1,4,1,44,6,4,2,4,2,12163.51,1094.67,11633.02,8794.22,0.0,97.82,445.16
0762612922,7077,3,4,1,6,1,47,4,1,3,4,0,15183.21,3756.51,7369.66,4564.23,0.0,58.69,178.06
0762612923,7077,2,4,1,1,1,64,3,1,2,3,0,9603.77,7281.19,9859.73,6004.23,0.0,0.0,445.16
0762612924,7077,2,4,1,4,1,54,5,2,3,4,1,14086.06,12924.77,19473.09,15518.49,0.0,48.91,1131.98
0762613019,7078,2,4,1,3,1,85,2,1,1,2,0,18934.92,0.0,4384.41,1992.82,0.0,176.08,1928.55
0762613020,7078,2,4,1,1,1,54,3,1,2,3,0,18882.12,15978.9,5734.76,3638.52,195.65,287.6,446.73
0762613021,7078,3,4,1,1,1,52,6,3,3,5,1,65274.05,60919.22,33212.9,13499.98,1045.16,3228.25,10946.31
0762613022,7078,2,4,1,3,1,69,5,4,1,5,0,50637.44,41864.66,18204.45,6261.4,48.91,1173.91,5170.33
0762613023,7078,2,4,1,4,1,36,6,3,3,4,2,27074.8,18627.05,41151.1,34174.21,0.0,0.0,4416.13
0762613024,7078,2,4,1,3,1,68,2,1,1,2,0,30967.75,9473.46,19001.2,8395.66,0.0,5869.55,2612.9
0762613302,7078,2,4,1,3,1,54,3,2,1,3,0,23296.74,14849.0,18095.78,13911.29,0.0,0.0,2185.69
0762613303,7078,2,4,1,6,1,35,5,3,2,2,3,11982.32,7627.49,27038.16,18115.63,0.0,0.0,1360.09
0762613304,7078,2,4,1,4,1,33,2,1,1,2,0,35707.69,26998.02,18519.98,10375.68,0.0,3815.2,1558.9
0762613305,7078,2,4,1,3,1,55,2,1,1,2,0,6616.05,5454.76,5818.8,4088.53,0.0,0.0,870.96
0762613306,7078,1,4,1,1,1,82,1,1,0,1,0,6888.1,243.58,6782.57,6222.75,0.0,0.0,0.0
0762613306,7078,2,4,1,3,1,47,2,1,1,2,0,5799.11,5799.11,6968.54,5541.35,0.0,0.0,0.0
0762613507,7078,2,4,1,6,1,28,3,2,1,2,1,11888.1,9006.84,12784.52,6762.76,244.56,489.13,2861.72
0762613508,7078,2,4,1,4,1,54,3,2,1,3,0,33228.57,31134.11,28520.14,17035.52,244.56,528.25,4542.47
0762613509,7078,3,4,1,4,1,52,4,1,3,3,1,35856.39,24211.94,22589.12,8768.48,259.23,880.43,8232.64
0762613510,7078,1,4,1,1,2,65,1,0,1,1,0,7800.19,0.0,1926.03,1722.82,0.0,0.0,0.0
0762613511,7078,2,4,1,3,1,55,2,1,1,2,0,12224.35,8035.42,22840.01,12316.95,244.56,4216.28,257.14
0762613512,7078,2,4,1,3,1,51,5,2,3,3,2,22931.99,18577.16,15380.33,8549.83,0.0,371.73,2180.55
0762613813,7078,2,4,1,6,1,34,3,1,2,2,1,21335.03,14012.45,8141.01,3805.63,0.0,0.0,3771.38
0762613814,7078,2,4,1,4,1,52,2,1,1,2,0,27694.4,24694.4,25489.95,14695.55,0.0,596.72,4542.85
0762613815,7078,2,4,1,6,1,48,4,3,1,3,1,33257.11,23326.2,19990.41,7405.63,3875.4,0.0,6385.69
0762613816,7078,2,4,1,4,1,42,5,2,3,3,2,23333.08,18292.1,16641.66,9752.02,750.0,508.69,2399.98
0762613817,7078,3,4,1,1,1,90,3,1,2,3,0,13436.03,2183.6,11522.68,6454.2,0.0,1467.37,642.85
0762613818,7078,2,4,1,6,1,37,4,3,1,4,0,28945.12,20502.27,14709.49,6685.63,1650.0,97.82,2142.84
0762614301,7084,1,4,2,1,1,74,1,1,0,1,0,13890.47,2054.34,8920.17,7772.03,0.0,0.0,290.32
0762614302,7084,2,4,2,3,1,47,5,2,3,5,0,52732.37,44022.7,35333.42,16791.28,8709.66,0.0,4703.21
0762614303,7084,2,4,2,6,2,48,3,0,3,3,0,44023.28,39668.45,21399.19,11892.68,0.0,0.0,1630.64
0762614304,7084,3,4,2,1,2,90,4,2,2,4,0,26547.63,13388.46,34323.35,8202.71,3483.87,0.0,12766.56
0762614305,7084,3,4,2,1,1,61,4,1,3,3,1,20969.49,13695.65,19169.83,13216.93,0.0,273.9,900.0
0762614306,7084,2,4,2,3,1,48,4,2,2,4,0,35643.38,28124.98,24216.84,14129.84,1333.16,88.04,1050.0
0762614508,7084,2,4,2,3,1,66,3,1,2,3,0,30949.86,9733.68,20813.9,14624.8,0.0,105.63,1761.29
0762614509,7084,1,4,2,8,1,56,1,1,0,1,0,17028.5,640.75,10536.28,4744.18,0.0,161.4,2726.7
0762614510,7084,1,4,2,1,2,85,1,0,1,1,0,10270.6,0.0,6463.52,4107.75,0.0,1203.22,0.0
0762614511,7084,3,4,2,10,1,45,5,3,2,3,2,79847.17,44755.42,45124.15,20661.23,2351.6,4857.02,6217.73
0762614713,7084,3,4,2,3,2,64,4,2,2,4,0,43574.04,36599.99,18107.3,10568.37,1095.0,361.94,2207.14
